"id","forklift_id","tanggal","pekerjaan","recommendation","next_pm","report_no","scanned_document","created_at","updated_at","deleted_at"
"2369","2","2025-01-02","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>oli transmisi 1ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc</li></ul>",NULL,NULL,"27035",NULL,"2025-01-03 15:27:12","2025-01-03 15:27:12",NULL
"2370","3","2025-01-02","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter solar1pc.</li><li>filter oli 1pc.</li><li>tambah air radiator.</li><li>kepala aki negativ 1pc.</li></ul><p><br></p>","<ul><li>engie mounting 2pc</li></ul>",NULL,"27036",NULL,"2025-01-03 15:29:30","2025-01-03 15:29:30",NULL
"2371","5","2025-01-03","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu rem 1pc</li></ul>",NULL,NULL,"27037",NULL,"2025-01-03 15:31:01","2025-01-03 15:31:01",NULL
"2372","4","2025-01-03","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>tambah air radiator.</li></ul>",NULL,NULL,"27038",NULL,"2025-01-03 15:32:35","2025-01-03 15:32:35",NULL
"2373","6","2025-01-03","<ul><li>ganti bearing king pin sebelah kiri 1pc.</li></ul>",NULL,NULL,"27039",NULL,"2025-01-03 15:33:46","2025-01-03 15:33:46",NULL
"2374","111","2025-01-04","<p>Ganti Guide wheel depan kiri 1pcs</p>",NULL,NULL,"26955",NULL,"2025-01-04 11:15:17","2025-01-04 11:15:17",NULL
"2375","47","2025-01-04","<p>ganti kabel starter</p>","<ul><li>strobe light</li><li>repair fuel meter (mati - hidup kadang kadang)</li><li>kunci kontak baru</li><li>gajal bearing bracket mast 4pcs</li></ul>",NULL,"27000",NULL,"2025-01-04 11:31:50","2025-01-14 11:19:52",NULL
"2376","49","2025-01-04","<ul><li>ganti cable EFI</li><li>repair kabel relay heater</li></ul>",NULL,NULL,"26999",NULL,"2025-01-04 11:32:34","2025-01-04 11:32:34",NULL
"2377","37","2025-01-04","<ul><li>ganti hose steering 2pcs</li><li>hydraulic oil 9L</li></ul>",NULL,NULL,"26998",NULL,"2025-01-04 11:33:35","2025-01-04 11:33:35",NULL
"2378","8","2025-01-04","<p>angkat mesin dan transmisi.</p>",NULL,NULL,NULL,NULL,"2025-01-06 11:04:12","2025-01-06 11:04:12",NULL
"2379","15","2025-01-06","<ul><li>ganti regualator gas 1pc.</li></ul>",NULL,NULL,NULL,NULL,"2025-01-06 11:05:05","2025-01-06 11:05:05",NULL
"2380","155","2025-01-06","<p>Ganti Display monitor ( ambil dari PS 240 )</p>",NULL,NULL,"27016",NULL,"2025-01-06 11:23:25","2025-01-06 11:23:25",NULL
"2381","199","2025-01-07","<p><strong>Repair Lifting Hydraulic System ( Warranty ) :</strong></p><ul><li>Lift Cylinder Assy 1Set</li><li>Washer 1Pcs</li><li>Switch SX 670P 1Pcs</li><li>Non Return Valve 1Pcs</li><li>Selenoid Valve 1Pcs</li><li>Throtle Valve 1Pcs</li></ul>",NULL,NULL,"27019",NULL,"2025-01-07 10:49:56","2025-02-18 09:32:51",NULL
"2382","37","2025-01-07","<ul><li>ganti hose return lift cylinder 2m</li><li>clamp hose 2pc</li></ul><p><br></p>",NULL,NULL,"27002",NULL,"2025-01-07 15:29:17","2025-01-07 15:29:17",NULL
"2383","12","2025-01-07","<ul><li>ganti seal kit steering cylinder 1set</li><li>oli hidrolik 2L</li></ul>",NULL,NULL,"27001",NULL,"2025-01-07 15:30:03","2025-01-07 15:30:03",NULL
"2384","4","2025-01-08","<ul><li><em>lapporan ada oli bocor.</em></li></ul>","<ul><li><em>baut carter oli dol.</em></li></ul>",NULL,"27044",NULL,"2025-01-08 10:47:28","2025-01-08 10:47:28",NULL
"2385","46","2025-01-07","<ul><li><em>pasang bearing breket.</em></li><li>stel rantai mast.</li></ul>","<ul><li><em>ada bunyik saat tilt.</em></li></ul>",NULL,"27043",NULL,"2025-01-08 10:49:07","2025-01-08 10:49:07",NULL
"2386","91","2025-01-06","<ul><li><em>ganti hose hydrolic dari control valve ke power steering 1pc.</em></li><li>hose 12mm 1mtr.</li><li>o ring conector 4pc.</li></ul>",NULL,NULL,"27042",NULL,"2025-01-08 10:50:47","2025-01-08 10:54:25",NULL
"2387","14","2025-01-06","<ul><li><em>ganti starter 1pc</em></li></ul>",NULL,NULL,"27041",NULL,"2025-01-08 10:51:53","2025-01-08 10:53:58",NULL
"2388","15","2025-01-06","<ul><li><em>ganti regulator gas 1pc.</em></li></ul>",NULL,NULL,"27040",NULL,"2025-01-08 10:52:46","2025-02-10 08:58:34","2025-02-10 08:58:34"
"2389","134","2025-01-08","<p>Preventive Maintenance</p>","<ul><li>Ban Belakang</li><li>Safety Belt</li></ul>","2025-03-08","27022",NULL,"2025-01-08 10:57:30","2025-01-08 10:57:30",NULL
"2390","18","2025-01-08","<p>service dinamo stater</p>",NULL,NULL,"26940",NULL,"2025-01-08 16:14:56","2025-01-08 16:14:56",NULL
"2391","7","2024-12-26","<p>bushing handle 6pc.</p>",NULL,NULL,"W00009",NULL,"2025-01-09 07:51:51","2025-01-09 07:53:21",NULL
"2392","9","2024-12-26","<p>bushing handle 6pc.</p>",NULL,NULL,"W00010",NULL,"2025-01-09 07:52:53","2025-01-09 07:52:53",NULL
"2393","9","2024-12-26","<p>bushing handle 6pc.</p>",NULL,NULL,"W00010",NULL,"2025-01-09 07:55:01","2025-01-09 07:57:28","2025-01-09 07:57:28"
"2394","8","2025-01-08","<p>seal cranshaft 2pc.</p>",NULL,NULL,"W00018",NULL,"2025-01-09 07:56:07","2025-01-14 07:32:34","2025-01-14 07:32:34"
"2395","160","2025-01-09","<ul><li><em>pm.</em></li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bealting 1pc</li></ul>","<ul><li><em>ban sudah gundul 4pc.</em></li><li>saringan udara 1pc</li></ul>",NULL,"27045",NULL,"2025-01-09 11:24:47","2025-01-09 11:24:47",NULL
"2396","209","2025-01-09","<ul><li>Check dan Ganti Hose Return Hidrolik dari tangki ke Control Valve</li><li>Tambah Oli Hidrolik 15 Liter</li></ul>",NULL,NULL,"27023",NULL,"2025-01-09 16:26:40","2025-01-09 16:26:40",NULL
"2397","47","2025-01-09","<ul><li>pasang plate bearing bracket mas 4pcs</li><li>klakson unit 1pc</li><li>strobe light 1pc</li></ul>",NULL,NULL,"27005",NULL,"2025-01-09 16:48:16","2025-01-09 16:48:16",NULL
"2398","47","2025-01-09","<ul><li>service brake system<ul><li>brake wheel 2</li><li>brake shoe 4</li><li>brake fluid 1</li><li>brake pipe / pipa rem kanan 1</li><li>hub seal 2</li></ul></li></ul>",NULL,NULL,"27003",NULL,"2025-01-09 16:49:31","2025-01-09 16:49:31",NULL
"2399","47","2025-01-09","<ul><li>PM</li></ul><p><br></p>",NULL,"2025-02-09","27007",NULL,"2025-01-09 16:50:19","2025-01-09 16:50:19",NULL
"2400","31","2025-01-09","<ul><li>seal kit main lift 1set</li><li>las tabung tilt kanan 1pc</li><li>bearing bracket mast 2pcs</li><li>oli hidrolik 5L</li></ul>",NULL,NULL,"27004",NULL,"2025-01-09 16:51:25","2025-01-09 16:51:25",NULL
"2401","31","2025-01-09","<p>PM</p>","<p>Seal Hydraulic Pump</p>","2025-02-09","27006",NULL,"2025-01-09 16:52:03","2025-01-09 16:52:03",NULL
"2402","54","2025-01-07","<ul><li><em>pasang bearing roda.</em></li><li>stel rem.</li></ul>",NULL,NULL,"27042",NULL,"2025-01-10 09:18:50","2025-01-10 09:18:50",NULL
"2403","91","2025-01-06","<ul><li><em>hose hydrolic dari contro valve ke power steering.</em></li><li>hose 12mm 1mtr.</li><li>o ring conector 4pc.</li></ul>",NULL,NULL,"27042",NULL,"2025-01-10 09:22:39","2025-01-10 09:22:39",NULL
"2404","101","2025-01-13","<p>Ganti Castore Wheel</p>",NULL,NULL,"27051",NULL,"2025-01-13 11:17:52","2025-01-13 11:17:52",NULL
"2405","101","2025-01-13","<p>Preventive Maintenance</p>","<p>Drive shaft Handlebar</p>","2025-02-28","27052",NULL,"2025-01-13 11:19:10","2025-01-13 11:19:10",NULL
"2406","103","2025-01-13","<p>Preventive Maintenance</p>",NULL,"2025-02-28","27053",NULL,"2025-01-13 11:20:19","2025-01-13 11:20:19",NULL
"2407","10","2025-01-13","<ul><li><em>stel rem.</em></li></ul>",NULL,NULL,NULL,NULL,"2025-01-13 11:36:42","2025-01-13 11:36:42",NULL
"2408","25","2025-01-13","<ul><li><em>pm.</em></li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>bola lampu rem 1pc.</li></ul>","<ul><li>teflon side shift 2pc.</li></ul>",NULL,"27050",NULL,"2025-01-13 16:12:36","2025-01-13 16:12:36",NULL
"2409","14","2025-01-13","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>bola lampu mundur 1pc.</li><li>bola lampu h3 1pc.</li></ul><p><br></p>",NULL,NULL,"27049",NULL,"2025-01-13 16:14:48","2025-01-13 16:14:48",NULL
"2410","20","2025-01-09","<ul><li>pm.</li><li>oli meesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>tambah air radiator.</li><li>bola lampu mundur 1pc.</li></ul>","<ul><li>mainlift bocor.</li><li>aide shift bocor.</li></ul>",NULL,"27047",NULL,"2025-01-13 16:18:54","2025-01-13 16:18:54",NULL
"2411","11","2025-01-09","<ul><li>pm.</li><li>oli meesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara 1pc.</li><li>hidupin lampu depan 1job.</li><li>tambah air radiator 1job.</li><li>ketatin bealting 1job.</li></ul>","<ul><li>baut carter oli dol.</li><li>oli mesin campur air.</li><li>control valve bocor.</li><li>cylinder steering bocor.</li><li>mainlift bocor.</li></ul>",NULL,"27046",NULL,"2025-01-13 16:22:19","2025-02-28 08:08:16",NULL
"2412","105","2025-01-13","<p>Preventive Maintenance</p>","<ul><li>Cover Handle Maju Mundur</li><li>Limit Switch fork</li></ul>","2025-02-28","27054",NULL,"2025-01-13 16:25:09","2025-01-13 16:25:09",NULL
"2413","97","2025-01-13","<p>Preventive Maintenance</p>",NULL,"2025-02-28","27056",NULL,"2025-01-13 16:26:11","2025-01-13 16:35:47",NULL
"2414","140","2025-01-13","<p>Preventive Maintenance</p>",NULL,"2025-02-28","27055",NULL,"2025-01-13 16:27:05","2025-01-13 16:27:05",NULL
"2415","50","2025-01-13","<ul><li>seal main lift - 1set</li><li>filter return hydraulic - 1pc</li><li>solenoid control valve 1pc</li><li>adjust dan potong rantai mast 2pcs</li></ul>",NULL,NULL,"WORK IN PROGRESS",NULL,"2025-01-13 16:43:50","2025-01-22 12:48:16",NULL
"2416","207","2025-01-14","<ul><li>test job</li></ul>","<ul><li>test recom</li></ul>","2025-02-14","123456",NULL,"2025-01-14 11:51:33","2025-01-14 13:47:12","2025-01-14 13:47:12"
"2417","55","2025-01-14","<ul><li>safety belt</li></ul>","<ul><li>mika lampu belakang 1set</li></ul>",NULL,"26944",NULL,"2025-01-14 16:21:19","2025-01-14 16:21:19",NULL
"2418","55","2025-01-14","<p>ganti tali gas 1pc</p>",NULL,NULL,"26943",NULL,"2025-01-14 16:22:00","2025-01-14 16:22:00",NULL
"2419","104","2025-01-14","<p>Preventive Maintenance</p>","<ul><li>Lampu Kabin</li><li>Foot Switch</li></ul>","2025-02-14","27057",NULL,"2025-01-14 16:43:16","2025-01-14 16:43:16",NULL
"2420","95","2025-01-14","<p>Preventive Maintenance</p>",NULL,"2025-02-14","27058",NULL,"2025-01-14 16:44:25","2025-01-14 16:44:25",NULL
"2421","110","2025-01-14","<p>Preventive Maintenance</p>",NULL,"2025-02-14","27059",NULL,"2025-01-14 16:45:41","2025-01-14 16:45:41",NULL
"2422","58","2025-01-15","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara1pc</li><li>bola lampu rem 1pc.</li></ul>","<ul><li>pompa solar bocor.</li><li>ada bunyik bearing.</li></ul>",NULL,"27074",NULL,"2025-01-15 13:44:03","2025-01-15 13:44:03",NULL
"2423","60","2025-01-14","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara1pc</li><li>bola lampu rem 1pc.</li><li>stel bealting.</li></ul><p><br></p>","<ul><li>ada bocoran oli di tutup teming.</li></ul>",NULL,"27073",NULL,"2025-01-15 13:46:21","2025-01-15 13:46:21",NULL
"2424","59","2025-01-14","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li><li>saringan udara1pc</li><li>panel meter 1pc.</li></ul>","<p><br></p><ul><li>karet cover klep bocor.</li><li>valve transmisi bocor.</li></ul>",NULL,"27072",NULL,"2025-01-15 13:49:18","2025-01-15 13:49:18",NULL
"2425","86","2025-01-14","<ul><li>pm.</li><li>oli mesin 8ltr.</li><li>filter oli 1pc.</li><li>filter solar 1pc.</li></ul>","<ul><li>karet cover klep bocor.</li><li>control valve bocor.</li><li>power steering bocor.</li><li>cylinder steering bocor.</li><li>cylinder steerng bobcor.</li><li>saringan udara next pm.</li></ul>",NULL,"27071",NULL,"2025-01-15 13:52:08","2025-01-15 13:52:08",NULL
"2426","210","2025-01-15","<p>Preventive Maintenance</p>",NULL,"2025-04-15","27060",NULL,"2025-01-15 16:15:01","2025-01-15 16:15:01",NULL
"2427","111","2025-01-15","<p>Preeventive Maintenance</p>","<ul><li>Rantai Swing set Gear</li><li>Bearing Armature Motor Traction</li></ul>","2025-02-15","27061",NULL,"2025-01-15 16:17:46","2025-01-15 16:17:46",NULL
"2428","155","2025-01-15","<p>Preventive Maintenance</p>","<ul><li>Handbrake set</li><li>Bracket Socket Battery</li></ul>","2025-04-15","27064",NULL,"2025-01-15 16:19:23","2025-01-15 16:19:23",NULL
"2429","110","2025-01-15","<p>Ganti Baut Lock Battery set Kunci Sock 50mm</p>",NULL,NULL,"27065",NULL,"2025-01-15 16:20:33","2025-01-15 16:20:33",NULL
"2430","111","2025-01-15","<p>Ganti Baut Lock Battery</p>",NULL,NULL,"27066",NULL,"2025-01-15 16:21:19","2025-01-15 16:22:15",NULL
"2431","144","2025-01-06","<p>joy stick maju mundur rusak</p><p>-kanibal from E30 joystick maju mundur 1 set</p>",NULL,NULL,"26956",NULL,"2025-01-15 16:28:34","2025-01-15 16:28:34",NULL
"2432","179","2025-01-09","<p>ganti pemadam api 1 set</p>",NULL,NULL,"26957",NULL,"2025-01-15 16:31:09","2025-01-15 16:31:09",NULL
"2433","214","2025-01-15","<p>Ganti lifting cylinder 1 set (kanibal from PS314)</p><p>Releaning cover 1 pc</p>",NULL,NULL,"26960",NULL,"2025-01-15 16:40:28","2025-01-15 16:40:28",NULL
"2434","197","2025-01-14","<p>Ganti drive wheel original 1 pc</p>",NULL,NULL,"26959",NULL,"2025-01-15 16:44:32","2025-01-15 16:44:32",NULL
"2435","213","2025-01-08","<p>Ganti hose tilt twin hose 1 set</p>",NULL,NULL,"26958",NULL,"2025-01-15 16:49:08","2025-01-15 16:49:08",NULL
"2436","211","2025-01-16","<p>Preventive Maintenance</p>",NULL,"2025-04-16","27025",NULL,"2025-01-16 10:48:54","2025-01-16 10:48:54",NULL
"2437","106","2025-01-16","<p>Preventive Maintenance</p>",NULL,"2025-02-16","27026",NULL,"2025-01-16 10:50:03","2025-01-16 10:50:03",NULL
"2438","96","2025-01-16","<p>Preventive Maintenance</p>","<ul><li>Potensio Steering</li></ul>","2025-02-16","27027",NULL,"2025-01-16 10:51:15","2025-01-16 10:51:15",NULL
"2439","107","2025-01-16","<p>Preventive Maintenance</p>","<ul><li>Seal kit &amp; Head Lifting 3 set</li></ul>","2025-02-16","27028",NULL,"2025-01-16 16:34:01","2025-01-16 16:34:01",NULL
"2440","100","2025-01-16","<p>Preventive Maintenance</p>","<ul><li>Pin Lock Reach</li><li>Hose Hidrolik Pump to Tank</li></ul>","2025-02-16","27029",NULL,"2025-01-16 16:35:48","2025-01-16 16:35:48",NULL
"2441","74","2025-01-16","<p>check forklift&nbsp;</p>","<ul><li>kunci kontak 1pc</li><li>plate ganjal bearing 4pcs</li><li>repair load guard 1pc</li></ul>",NULL,"27008",NULL,"2025-01-16 16:47:43","2025-01-16 16:47:43",NULL
"2442","160","2024-12-23","<p>check forklift.</p>","<p>, harus ganti bealting.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2443","90","2024-12-23","<p>pm, oli mesin, filter oli, filter solar,saringan udara, oli transmisi 2ltr.</p>","<p>, kipas radiator patah, teflon side shift tipis, inching transmisi bocor, o ring conector transmisi bocor, ban belakang sudah gundul.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2444","25","2024-12-23","<p>ganti tabung tilt 2pcs tilt dari PS484  antar gifa ex 137 las tabung 2pcs spare las konektor 1</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2445","30","2024-12-18","<p>forklift tak bisa stater       CEK FORKLIFT</p>","<p>1. batrai 1pc 2. lock garpu 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2446","161","2024-12-18","<p>ganti rantai mast 1pcs</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2447","142","2024-12-13","<p>pm oli mesin, filter oli, filter solar, saringan udara, bola lampu h3 1pc, oli hydrolic 5ltr.</p>","<p>, inching transmisi bocor, karet cover klep bocor, pompa hydrolic bocor, besi teflon side shift rusak.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2448","67","2024-12-12","<p></p>","<p>REPAIR BRAKE SISTEM 1. brake shoe 4pc 2. brake wheel 2pc 3. brake fluid 1 btl</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2449","37","2024-12-11","<p>kuras tanki solar, filter solar 1pc.</p>","<p>, kepala filter solar.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2450","38","2024-12-11","<p>ganti per pedal kopling, ganti minyak rem.</p>","<p>, tutup radiator.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2451","21","2024-12-10","<p>SERVICE PM 1. filter oli 1pc  2. filter solar 1pc 3. oli mesin 8 ltr</p>","<p>1. tutup tanki solar 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2452","38","2024-12-09","<p>pasang bealting (47), service radiator (side cover radiator 1pc. )</p>","<p>, per pedal kopling patah.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2453","77","2024-12-07","<p>pm, oli mesin, filter oli, filter solar, teflon side shift 2pc, oli transmisi 1ltr.</p>","<p>mainlift cylinder bocor, ban belakang sudah gundul.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2454","79","2024-12-05","<p>service pm 1. filter oli pc 2. filter solar 1pc 3. filter udara 1pc 4. oli mesin 8 ltr 5. oli gardan 2 ltr 6. bolam H2 1pc 7. bolam K2 1pc</p>","<p>1. sealkit steering cylinder 1set</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2455","9","2024-12-04","<p>repair brake system (RH) -brake shoe x2 -brake wheel x1 -brake fluid x1</p>","<p>tromol kanan bubut</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2456","93","2024-12-04","<p>1. ganti konector main lift 1pc 2. oli hydrolik 3 ltr</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2457","78","2024-12-03","<p>pm, oli mesin, filter oli, filter solar, stel rem.</p>","<p>, side shift bocor.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2458","55","2024-12-03","<p>CEK FORKLIFT</p>","<p>1. baut roda depan kiri 10 pc 2. velg roda 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2459","5","2024-12-03","<p>service pm 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8ltr 4. bolam k2 1pc</p>","<p>1. filter udara 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2460","19","2024-12-03","<p>service pm 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8 ltr 4. bolam k2 1pc</p>","<p>1. Ban belakang 2pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2461","69","2024-12-02","<p>pm, oli mesin, filter oli, filter solar.  reccomend, lampu rotary mati, ban sudah gundul 4pc.</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2462","48","2024-12-02","<p>hidupkan forklift 1job</p>","<p>1. service alternator 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2463","6","2024-11-28","<p>SERVICE PM 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8ltr 4.oli ATF 0.5ltr</p>","<p>1.seal inching transmisi 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2464","3","2024-11-28","<p>SERVICE PM 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8ltr</p>","<p>1. mounting engine 2pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2465","28","2024-11-28","<p>SERVICE PM ( PC PATNER ) 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8ltr</p>","<p>1. fuel indikator 1pc</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2466","75","2024-11-26","<p>pm, oli mesin, filter oli, filter solar.</p>","<p>, saringan udara.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2467","76","2024-11-26","<p>pm, oli mesin, filter oli, filter solar.</p>","<p>, paking head bocor, saringan udara.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2468","67","2024-11-26","<p>laporan forklift bocor oli hidrolik</p>","<p>1. seal kit lift cylinder 2. lampu depan kanan  3. switch lampu rem 4. bohlam rem 5. strobe light</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2469","63","2024-11-25","<p>pm, filter oli, filter solar, saringan udara.</p>","<p>, lampu mundur mati yang LED.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2470","93","2024-11-23","<p>alternator tak ngisi. fuse 80A puts ~ 1.ganti fuse 80 A</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2471","53","2024-11-23","<p>tilt cylinder bocor (kiri) 1. ganti seal kit tilt cylinder,1set. 2. oli hydrolik,15 liter.  RECOMM 1.water pump , 1 pc.</p>",NULL,NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
"2472","90","2024-11-22","<p>pm oli mesin, filter oli, filter solar, bola lampu rem 1pc, bola lampu mundur 1pc, pasang lampu rotary 1job.</p>","<p>, kipas radiator 1pc, seal inching transmisi bocor, teflon side shift sudah tipis 2pc, lampu rotary mati 1pc, saringan udara 1pc, pemanas tak hidup, ban belakang sudah gundul 2pc.</p>",NULL,NULL,NULL,"2025-01-16 21:59:06","2025-01-16 21:59:06",NULL
